"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","CAMARGO 3","756","12","REPUBLICAN","364"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","CAMARGO 2","973","12","REPUBLICAN","478"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","ARCOLA 2","572","12","REPUBLICAN","262"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","BOURBON 2","911","12","REPUBLICAN","323"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","BOWDRE","452","12","REPUBLICAN","255"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","NEWMAN","704","12","REPUBLICAN","393"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","TUSCOLA 2","773","12","REPUBLICAN","397"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","MURDOCK","189","12","REPUBLICAN","97"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","CAMARGO 1","660","12","REPUBLICAN","398"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","ARCOLA 3","608","12","REPUBLICAN","285"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","TUSCOLA 1","1327","12","REPUBLICAN","707"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","TUSCOLA 4","742","12","REPUBLICAN","361"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","ARCOLA 1","530","12","REPUBLICAN","232"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","BOURBON 1","609","12","REPUBLICAN","315"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","GARRETT","844","12","REPUBLICAN","431"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","SARGENT","206","12","REPUBLICAN","134"
"21","0","DOUGLAS","645","CHAPIN ROSE","1290","51ST SENATE","TUSCOLA 3","845","12","REPUBLICAN","399"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","SOUTH WHEATLAND 2","1383","12","REPUBLICAN","670"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","HICKORY PT. 4","1161","12","REPUBLICAN","12"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","DECATUR 33","761","12","REPUBLICAN","321"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","AUSTIN","191","12","REPUBLICAN","105"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","LONG CREEK 2","1810","12","REPUBLICAN","996"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","FRIENDS CREEK","1025","12","REPUBLICAN","509"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","WHITMORE 1","1460","12","REPUBLICAN","823"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","MT. ZION 2","2556","12","REPUBLICAN","1231"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","OAKLEY","871","12","REPUBLICAN","464"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","SOUTH WHEATLAND 1","1119","12","REPUBLICAN","645"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","LONG CREEK 1","922","12","REPUBLICAN","462"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","MT. ZION 1","2155","12","REPUBLICAN","1138"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","WHITMORE 2","1675","12","REPUBLICAN","317"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","LONG CREEK 6","1523","12","REPUBLICAN","793"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","LONG CREEK 5","620","12","REPUBLICAN","78"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","NIANTIC","518","12","REPUBLICAN","124"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","HICKORY PT. 11","732","12","REPUBLICAN","319"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","LONG CREEK 8","891","12","REPUBLICAN","107"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","HICKORY PT. 2","1305","12","REPUBLICAN","705"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","MT. ZION 3","665","12","REPUBLICAN","392"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","LONG CREEK 3","991","12","REPUBLICAN","520"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","MAROA","1373","12","REPUBLICAN","654"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","DECATUR 30","712","12","REPUBLICAN","298"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","HICKORY PT. 1","2245","12","REPUBLICAN","1193"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","HICKORY PT. 7","1002","12","REPUBLICAN","500"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","ILLINI","963","12","REPUBLICAN","490"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","DECATUR 32","1138","12","REPUBLICAN","493"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","HICKORY PT. 12","888","12","REPUBLICAN","463"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","HICKORY PT. 3","880","12","REPUBLICAN","442"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","HICKORY PT. 9","819","12","REPUBLICAN","6"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","DECATUR 34","714","12","REPUBLICAN","142"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","HICKORY PT. 8","1144","12","REPUBLICAN","584"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","LONG CREEK 4","786","12","REPUBLICAN","209"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","LONG CREEK 7","999","12","REPUBLICAN","463"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","DECATUR 21","1489","12","REPUBLICAN","728"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","SOUTH MACON","1069","12","REPUBLICAN","558"
"55","0","MACON","645","CHAPIN ROSE","1290","51ST SENATE","SOUTH WHEATLAND 3","759","12","REPUBLICAN","429"
"23","0","EDGAR","645","CHAPIN ROSE","1290","51ST SENATE","EMBARRASS","417","12","Republican","201"
"23","0","EDGAR","645","CHAPIN ROSE","1290","51ST SENATE","YOUNG AMERICA  1","301","12","Republican","146"
"23","0","EDGAR","645","CHAPIN ROSE","1290","51ST SENATE","PARIS  3","487","12","Republican","222"
"23","0","EDGAR","645","CHAPIN ROSE","1290","51ST SENATE","SYMMES 2","347","12","Republican","156"
"23","0","EDGAR","645","CHAPIN ROSE","1290","51ST SENATE","ELBRIDGE","561","12","Republican","277"
"23","0","EDGAR","645","CHAPIN ROSE","1290","51ST SENATE","PARIS 15","417","12","Republican","238"
